SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
536659,PVVINFRA    ,B ,Q,13.98,14.54,13.98,13.98,13.98,14.26,14,2750,38448.00,
536666,STAR FERRO  ,B ,Q,156.00,158.45,153.50,154.00,154.00,156.45,187,12372,1917367.00,
536709,VAK POW INF ,B ,Q,1.58,1.58,1.58,1.58,1.58,1.56,3,3000,4740.00,
536751,FIVEX FIN   ,B ,Q,0.69,0.69,0.63,0.63,0.63,0.66,3,1200,821.00,
536773,JIN POLY INV,B ,Q,74.50,82.90,74.50,80.25,80.05,78.00,147,9378,747179.00,
536799,SRS FINANCE ,B ,Q,34.00,34.00,33.40,33.70,33.70,33.80,90,113578,3831937.00,
536960,M100        ,B ,Q,14.72,14.72,14.45,14.70,14.70,14.20,3,6383,93830.00,
536974,CAPTAIN POLY,M ,Q,39.50,39.50,39.50,39.50,39.50,39.45,11,31200,1232400.00,
537007,INIFTY      ,B ,Q,100.00,100.00,85.50,87.15,86.50,93.70,6,213,18581.00,
537008,ICNX100     ,B ,Q,92.00,92.00,88.00,88.00,88.00,94.05,6,22,2016.00,
537069,ARNOLD HOLD ,B ,Q,47.00,54.90,47.00,53.50,53.80,51.85,57,29670,1609650.00,
537092,MODEX INT   ,B ,Q,54.55,63.20,54.55,61.35,61.00,60.25,69,23761,1453883.00,
537253,SUNIL HEALTH,B ,Q,56.00,57.35,56.00,57.35,57.35,54.65,11,3408,195381.00,
537254,RCI IND     ,M ,Q,82.10,82.10,82.10,82.10,82.10,91.20,1,3000,246300.00,
537259,SUYOG TELE  ,M ,Q,116.90,116.90,116.90,116.90,116.90,111.35,1,3000,350700.00,
537291,NATH BIOGEN ,B ,Q,109.10,112.00,108.00,108.40,108.40,108.00,202,16046,1759538.00,
537292,AGRI TECH   ,B ,Q,5.11,6.01,5.11,6.01,6.01,5.60,14,1657,9865.00,
537492,AGRIMONY COM,M ,Q,6.50,6.50,6.50,6.50,6.50,6.50,2,20000,130000.00,
537536,DENIS CHEM  ,B ,Q,31.50,34.30,31.50,32.00,32.00,31.10,49,10048,328309.00,
537708,KOTAKNIFTY  ,B ,Q,865.00,865.00,863.00,863.50,863.50,860.00,14,145,125157.00,
537709,HANSUGAR    ,T ,Q,1.62,1.70,1.57,1.66,1.66,1.62,31,51542,86576.00,
537750,KIRAN VYPAR ,B ,Q,115.30,119.00,112.50,112.90,113.00,116.40,19,1503,171981.00,
537785,ANISHA IMPEX,M ,Q,18.20,18.20,18.20,18.20,18.20,18.30,1,10000,182000.00,
537800,MANGALAM IND,B ,Q,297.50,299.00,289.00,297.90,297.90,297.70,5802,195959,58277238.00,
537820,VFL         ,B ,Q,94.00,94.60,91.00,92.95,93.00,91.55,46,11882,1105804.00,
537839,PHOENIX TN  ,B ,Q,18.00,18.70,17.60,17.70,17.70,18.50,8,917,16337.00,
537840,RAUNAQ INTL ,B ,Q,90.00,93.00,90.00,90.00,90.00,88.60,10,1673,151595.00,
537954,SKP         ,M ,Q,21.50,21.50,21.50,21.50,21.50,22.50,1,30000,645000.00,
538019,OBI LTD     ,M ,Q,10.60,11.05,10.60,11.00,11.00,10.95,12,120000,1297300.00,
538057,CPSE ETF    ,B ,Q,24.57,24.63,24.40,24.42,24.42,24.55,43,13109,321000.00,
538081,HARIA APL   ,B ,Q,3.42,3.74,3.42,3.69,3.69,3.60,15,10263,35647.00,
538092,JOONKTOLLEE ,B ,Q,156.90,156.90,143.40,153.00,153.00,150.70,20,380,55649.00,
538180,GOLD LINE   ,B ,Q,442.00,503.00,435.00,496.70,496.70,497.90,151,47889,23749143.00,
538212,SHARP INV   ,B ,Q,70.50,70.50,69.00,69.00,69.00,70.50,3,201,14169.00,
538268,WONDERLA    ,B ,Q,275.80,281.00,270.10,270.90,270.90,272.60,610,14440,3968942.00,
538287,TARANG PRO  ,B ,Q,45.15,45.15,45.15,45.15,45.15,46.05,6,130,5869.00,
538295,KAUSAMBI    ,B ,Q,45.05,47.30,42.80,47.25,47.10,45.05,110,102491,4608578.00,
538351,AFEL        ,B ,Q,197.30,197.30,197.30,197.30,197.30,207.60,19,592,116801.00,
538364,BCPAL       ,B ,Q,55.10,55.10,55.10,55.10,55.10,58.00,3,3,165.00,
538365,ADHUNIKIND  ,B ,Q,141.00,146.90,139.10,140.20,139.10,140.80,197,40304,5699492.00,
538402,SPS         ,M ,Q,78.00,78.00,78.00,78.00,78.00,82.00,1,1600,124800.00,
538422,JACKSON     ,B ,Q,280.00,280.00,280.00,280.00,280.00,280.00,14,15900,4452000.00,
538423,ALPS MOTOR  ,B ,Q,44.55,44.55,38.30,44.05,44.10,45.50,13,16038,706057.00,
538452,QUASAR      ,B ,Q,44.15,47.70,44.15,44.20,44.20,44.10,12,13966,652616.00,
538476,CTL         ,B ,Q,88.00,88.00,86.80,87.60,87.70,88.00,108,14284,1249216.00,
538504,CML         ,B ,Q,204.00,218.50,195.70,198.40,198.40,199.20,433,113079,22481553.00,
538520,SBL         ,B ,Q,18.50,19.35,17.55,18.50,18.40,18.45,411,217962,4079419.00,
538537,OMANSH      ,T ,Q,66.75,66.80,66.00,66.45,66.00,66.90,436,9048,603979.00,
538540,RLFL        ,B ,Q,18.00,19.95,18.00,19.60,19.25,19.35,29,169140,3253901.00,
538542,GOLDCOINHF  ,B ,Q,47.20,48.00,46.55,46.90,47.90,47.20,31,2406,115142.00,
538547,OASIS       ,M ,Q,82.35,83.15,82.35,83.15,83.15,83.95,3,12000,993800.00,
538556,ARMAN       ,B ,Q,133.00,138.00,133.00,138.00,138.00,133.50,3219,11600,1558050.00,
538557,SAIBABA     ,T ,Q,162.80,163.50,162.80,163.40,163.50,162.80,59,6158,1005015.00,
538562,SKIPPER     ,B ,Q,170.00,170.00,164.70,165.80,165.00,166.00,57,1616,269038.00,
538564,JAMESWARREN ,B ,Q,120.00,125.00,120.00,122.40,122.50,120.60,10,216,26259.00,
538566,POTENTIAL   ,B ,Q,31.05,43.20,31.05,41.70,43.20,36.00,89,108321,3875403.00,
538567,GULFOIL LUB ,B ,Q,478.90,492.00,470.00,481.95,481.95,472.75,347,6565,3143710.00,
538568,FRUTION     ,T ,Q,18.25,18.40,18.05,18.40,18.40,18.35,61,18016,328842.00,
538595,GLOSTER     ,B ,Q,287.50,299.80,287.00,291.10,299.80,289.30,9,483,140513.00,
538596,QUANTBUILD  ,B ,Q,25.65,26.00,24.00,25.20,25.75,25.25,614,190643,4849287.00,
538597,TTIENT      ,B ,Q,26.45,26.60,26.45,26.60,26.60,26.55,773,202393,5367950.00,
538607,OJASASSET   ,B ,Q,415.00,415.10,402.50,413.80,414.00,414.60,307,57153,23618622.00,
538608, DWITIYA    ,B ,Q,1116.25,1185.00,1116.25,1185.00,1185.00,1175.00,5,1010,1194162.00,
538634,VRL         ,T ,Q,34.80,34.80,34.80,34.80,34.80,36.55,12,378,13154.00,
538635,SNOWMAN     ,B ,Q,114.50,115.70,110.80,113.60,113.60,113.80,3015,273788,31042531.00,
538647,PURSHOTTAM  ,B ,Q,30.50,30.75,30.50,30.75,30.75,30.60,12,28036,858898.00,
538653,AMMLTD      ,B ,Q,452.00,452.00,391.50,391.50,391.50,435.00,92,10720,4625121.00,
538666,SHARDACROP  ,B ,Q,347.30,355.20,346.35,349.00,349.00,343.10,1553,25515,8954286.00,
538683,RELSENSEX   ,B ,Q,284.25,284.25,284.25,284.25,284.25,281.00,1,55,15633.00,
538685,SHEMAROO    ,B ,Q,307.60,314.10,294.10,301.40,301.40,304.60,583,15217,4662041.00,
538686,PARTANI     ,T ,Q,193.30,210.00,192.30,210.00,210.00,200.00,11,3079,645316.00,
538706,ULTRACAB    ,M ,Q,126.50,126.50,126.50,126.50,126.50,124.50,1,3000,379500.00,
538707,RCCL        ,B ,Q,32.70,32.70,32.15,32.70,32.70,32.10,8,1050,34307.00,
538715,DHABRIYA    ,M ,Q,48.00,48.00,48.00,48.00,48.00,47.00,1,4000,192000.00,
538730,PDSMFL      ,B ,Q,260.00,265.00,258.00,264.10,264.00,260.90,98,10675,2803114.00,
538731,POWERHOUSE  ,M ,Q,29.50,29.50,29.50,29.50,29.50,29.00,1,4000,118000.00,
538743,GREENFIELD  ,T ,Q,150.00,150.00,150.00,150.00,150.00,150.00,1,1,150.00,
538770,CRANE INFRA ,T ,Q,6.91,6.91,6.90,6.90,6.90,6.90,2,510,3520.00,
538771,PINCON      ,D ,Q,144.00,159.50,140.00,154.20,154.20,138.90,2767,318328,48559990.00,
538772,M3GLOBAL    ,T ,Q,3.45,3.45,3.45,3.45,3.45,3.52,7,2117,7303.00,
538787,GBFL        ,B ,Q,449.90,450.50,448.80,448.80,448.80,450.90,137,30510,13729287.00,
538788,GILADAFINS  ,T ,Q,9.00,9.00,9.00,9.00,9.00,8.94,1,150,1350.00,
538794,JETINFRA    ,M ,Q,127.00,127.00,127.00,127.00,127.00,131.00,2,2000,254000.00,
538795,SAPPL       ,D ,Q,115.80,115.80,100.10,101.60,108.00,106.90,77,5747,588745.00,
538835,INTELLECT   ,B ,Q,160.95,168.50,156.30,161.60,161.60,159.70,9843,748030,122205973.00,
538836,MONTECARLO  ,B ,Q,560.00,563.50,556.00,557.25,557.25,559.25,198,3838,2145391.00,
538837,JSTL        ,D ,Q,20.25,20.25,19.00,19.25,19.00,19.40,19,10100,193575.00,
538838,ICL         ,D ,Q,16.90,16.90,16.90,16.90,16.90,17.75,1,50,845.00,
538858,CAMSONBIO   ,D ,Q,104.00,106.00,101.50,103.00,103.00,101.50,576,98842,10249506.00,
538860,PANAFIC     ,DT,Q,34.85,34.85,32.95,34.55,34.65,34.50,131,89002,3056586.00,
538890,MKEXIM      ,B ,Q,19.50,19.70,18.00,19.05,19.00,18.25,21,6700,125255.00,
538891,SIPROJECTS  ,B ,Q,105.00,107.10,97.00,99.55,99.55,102.00,24,6141,621334.00,
538896,KANCHI      ,T ,Q,23.40,23.40,23.30,23.30,23.30,24.50,5,1000,23335.00,
538902,DHUN TEAIND ,B ,Q,249.20,253.00,249.20,252.00,252.00,249.80,30,1090,273951.00,
538919,SKIL        ,D ,Q,146.00,146.00,133.00,140.00,140.00,139.90,13,6686,936227.00,
538922,CSSTECH     ,B ,Q,15.65,17.10,15.65,17.10,17.10,16.30,18,5620,95046.00,
538928,KARNAVATI   ,M ,Q,10.00,10.00,10.00,10.00,10.00,10.30,2,20000,200000.00,
538942,MERCANTILE  ,T ,Q,9.15,9.95,9.15,9.88,9.95,9.50,10,2657,25642.00,
538961,GENUSPAPER  ,B ,Q,4.75,4.95,4.66,4.68,4.77,4.78,66,34556,164060.00,
538962,MINDACORP   ,B ,Q,75.00,75.50,71.90,73.25,73.45,73.85,260,50153,3708693.00,
538963,PACT        ,DT,Q,5.50,5.50,5.50,5.50,5.50,5.75,1,50,275.00,
538965,CONCORD     ,D ,Q,70.00,70.00,65.00,65.80,66.95,67.70,75,19794,1311555.00,
538970,MANVIJAY    ,D ,Q,63.50,64.00,63.00,63.90,63.90,64.80,10,1798,114544.00,
538979,GRNLAM IND  ,B ,Q,410.00,419.70,405.00,408.30,409.50,403.10,50,1711,703149.00,
538987,TALBROSENG  ,D ,Q,311.40,343.90,311.40,316.00,325.00,327.70,60,1863,588567.00,
538992,SAPL        ,D ,Q,126.00,126.00,126.00,126.00,126.00,124.30,1,250,31500.00,
538993,PUROHITCON  ,T ,Q,10.80,10.80,10.80,10.80,10.80,10.44,1,10,108.00,
539006,PTCIL       ,B ,Q,261.30,280.00,261.30,270.90,280.00,275.00,3,122,32090.00,
539007,MODI        ,D ,Q,225.00,227.00,225.00,227.00,227.00,225.00,7,8000,1807000.00,
539008,TIRUFIN     ,D ,Q,110.00,110.00,110.00,110.00,110.00,110.00,1,500,55000.00,
539010,SMADL       ,D ,Q,16.30,16.30,16.30,16.30,16.30,17.15,5,20003,326048.00,
539011,CHENFERRO   ,T ,Q,10.12,10.12,10.12,10.12,10.12,10.32,1,9,91.00,
539013,GITARENEW   ,T ,Q,26.35,26.35,26.35,26.35,26.35,25.85,1,50,1317.00,
539014,KALPACOMME  ,D ,Q,342.00,342.00,341.20,341.60,341.20,341.10,55,2770,946463.00,
539015,ORTEL       ,B ,Q,170.00,201.00,170.00,192.60,195.00,194.20,36,732,141896.00,
539016,NEIL        ,D ,Q,109.00,109.80,109.00,109.80,109.80,111.00,68,21500,2355500.00,
539018,BEEKAY      ,D ,Q,42.00,42.00,42.00,42.00,42.00,41.45,2,200,8400.00,
539032,FRASER      ,D ,Q,34.60,35.30,33.75,33.75,33.75,33.65,41,48109,1655154.00,
539040,TTIL        ,T ,Q,47.85,47.85,47.85,47.85,47.85,48.80,7,155,7416.00,
539043,MANAKINDLTD ,B ,Q,6.65,6.98,6.53,6.98,6.98,6.65,5,592,4061.00,
539044,MANAKSTELTD ,B ,Q,8.69,8.69,7.90,7.96,7.90,8.29,14,1638,13671.00,
539045,MNKALCOLTD  ,B ,Q,5.40,5.40,5.35,5.35,5.35,5.42,17,3223,17255.00,
539046,MNKCMILTD   ,B ,Q,3.81,3.81,3.81,3.81,3.81,4.00,1,500,1905.00,
539056,ADLABS      ,B ,Q,160.50,161.70,157.60,159.20,158.10,161.10,794,39574,6348286.00,
539083,INOXWIND    ,B ,Q,415.00,421.90,413.10,415.90,415.90,411.80,1147,30883,12903169.00,
539096,AANANDALAK  ,T ,Q,10.34,10.34,10.34,10.34,10.34,10.14,2,504,5211.00,
539110,NORTHLINK   ,B ,Q,17.55,17.55,17.55,17.55,17.55,18.45,1,100,1755.00,
539113,PML         ,D ,Q,3261.00,3261.00,3261.00,3261.00,3261.00,3197.50,1,1,3261.00,
539114,HINDSECR    ,DT,Q,12.17,13.44,12.17,13.44,13.44,12.80,3,1002,12196.00,
539116,OPCHAINS    ,M ,Q,14.20,15.35,14.20,15.35,15.35,15.00,4,40000,588000.00,
539117,SUJALA      ,B ,Q,55.70,55.70,55.70,55.70,55.70,53.05,1,20,1114.00,
539118,VRLLOG      ,B ,Q,394.10,395.10,384.90,386.10,386.10,393.80,2935,69608,27162125.00,
539120,BFFL        ,DT,Q,82.35,82.35,80.90,80.95,80.90,80.75,17,335,27511.00,
539122,BODHTREE    ,DT,Q,34.00,34.00,34.00,34.00,34.00,34.55,5,125,4250.00,
539123,VBIND       ,B ,Q,305.40,305.90,305.20,305.80,305.90,305.90,566,11791,3604526.00,
539126,MEP         ,B ,Q,57.70,57.70,54.60,55.00,55.00,56.95,1300,222491,12532420.00,
539132,VEGETABLE   ,B ,Q,108.00,112.50,108.00,111.30,111.50,111.60,52,5628,627665.00,
539141,UFO         ,B ,Q,629.25,632.75,620.00,629.00,629.00,628.25,476,9130,5730067.00,
539143,SBCL        ,B ,Q,129.50,130.50,129.10,130.40,130.50,129.20,184,24102,3129438.00,
539148,SHIVALIK    ,DT,Q,48.85,48.85,48.85,48.85,48.85,47.90,6,270,13189.00,
539149,ICSL        ,D ,Q,2.74,2.74,2.74,2.74,2.74,2.61,6,5100,13974.00,
539150,PNCINFRA    ,B ,Q,465.90,467.00,451.00,455.00,455.00,460.90,189,3668,1675123.00,
539151,ARFIN       ,DT,Q,105.45,105.45,105.45,105.45,105.45,103.40,6,301,31740.00,
539168,SPISYS      ,D ,Q,71.95,75.50,71.95,74.70,74.70,71.95,644,223057,16658953.00,
539175,INDRAIND    ,D ,Q,33.05,36.45,32.85,32.85,32.85,36.45,242,84096,2851649.00,
539176,HAWAENG     ,DT,Q,45.25,45.25,45.25,45.25,45.25,43.10,1,100,4525.00,
539178,PELTD       ,B ,Q,62.00,69.90,61.00,61.35,61.00,61.95,120,77602,4772114.00,
539195,POEL        ,B ,Q,36.50,38.50,36.00,38.20,38.50,37.60,95,6255,231361.00,
539196,AEL         ,T ,Q,120.00,120.00,120.00,120.00,120.00,118.00,1,5,600.00,
539200,NOBPOL      ,T ,Q,117.70,117.70,117.60,117.70,117.70,115.40,354,76725,9030480.00,
539207,MANPASAND   ,B ,Q,379.90,394.30,379.90,388.10,388.10,378.40,325,8879,3450878.00,
539220,MISHKA      ,M ,Q,18.00,18.00,18.00,18.00,18.00,18.10,2,20000,360000.00,
539223,AMBITION    ,M ,Q,46.00,46.00,46.00,46.00,46.00,47.25,4,12000,552000.00,
539225,JIYAECO     ,M ,Q,21.45,21.85,21.45,21.85,21.85,21.65,5,30000,646500.00,
539226,MDINDUCTO   ,M ,Q,39.00,39.00,39.00,39.00,39.00,39.95,1,4000,156000.00,
539227,LOYAL       ,M ,Q,21.50,21.50,18.20,18.20,18.20,19.25,10,80000,1504800.00,
539229,MRSS        ,M ,Q,35.90,35.90,35.90,35.90,35.90,32.65,3,30000,1077000.00,
539252,SCFL        ,T ,Q,7.04,7.04,7.04,7.04,7.04,7.41,3,2201,15495.00,
539253,SURYAINDIA  ,DT,Q,12.50,12.50,12.50,12.50,12.50,0.00,1,1,12.00,
539254,ADANITRANS  ,T ,Q,32.75,32.75,32.75,32.75,32.75,31.20,100,225728,7392592.00,
539265,AMRAFIN     ,MT,Q,122.30,122.30,120.10,121.00,121.00,0.00,176,265200,32006760.00,
570001,TATAMTRTDVR ,B ,Q,261.50,267.90,259.05,260.25,260.25,260.60,8776,299523,79038088.00,
570002,FRLDVR      ,B ,Q,113.00,113.00,110.00,112.00,112.00,108.90,10,5731,631873.00,
570003,GUJNREBNDVR ,B ,Q,2.80,3.10,2.60,2.74,2.79,2.85,53,35462,98314.00,
570004,JISLBNDVR   ,B ,Q,44.40,46.75,44.40,44.95,44.95,45.00,170,20172,912507.00,
580001,STAN CHART  ,B ,I,94.10,94.95,92.30,94.30,93.80,93.60,54,5830,546500.00,
590003,KARUR VY(PS ,B ,Q,489.90,494.20,486.10,490.60,488.10,486.10,541,12261,6025949.00,
590005,TIDE WATE(PS,B ,Q,19150.00,19700.00,18620.00,19014.00,19014.00,18709.00,879,2075,40038312.00,
590006,AMRUTANJAN  ,B ,Q,501.00,515.00,490.10,502.00,502.00,499.10,1102,15284,7722489.00,
590011,MOVING PI(PS,T ,Q,2.29,2.53,2.29,2.29,2.29,2.41,10,2701,6374.00,
590013,XPRO INDI(PS,B ,Q,60.35,61.70,59.75,59.85,60.10,59.15,126,14625,878265.00,
590018,HISARMET(PS ,B ,Q,27.00,27.15,26.00,27.15,26.10,26.95,15,2265,60342.00,
590021,BHARAT RA(PS,B ,Q,1295.00,1310.00,1279.00,1279.00,1279.00,1281.00,30,658,845257.00,
590022,EASTER SI(PS,B ,Q,2.40,2.82,2.27,2.82,2.82,2.35,155,93477,252991.00,
590024,FERT CHE(PS ,B ,Q,23.80,23.80,23.10,23.25,23.25,22.95,97,8485,198311.00,
590025,GINNI FIL(PS,B ,Q,32.50,33.35,32.35,33.15,33.15,31.80,494,224424,7461475.00,
590028,NICCO COR(PS,B ,Q,0.52,0.52,0.52,0.52,0.52,0.50,1,200,104.00,
590030,SOUTH PET(PS,B ,Q,22.55,23.90,21.80,22.70,22.70,22.40,2508,516404,11931413.00,
590031,DE NORA     ,B ,Q,199.50,222.50,199.50,217.70,217.70,197.30,1256,38174,8220988.00,
590038,VISU INTL   ,B ,Q,0.86,0.86,0.86,0.86,0.86,0.82,17,41085,35333.00,
590041,KAVERI TELE ,B ,Q,19.50,19.50,19.00,19.00,19.00,19.20,30,5590,107905.00,
590043,HARITA SEAT ,B ,Q,222.00,223.00,212.10,216.50,216.50,216.80,435,2116,466653.00,
590046,SMRUTHI ORG ,B ,Q,149.20,159.80,147.50,153.00,153.00,155.20,111,10711,1618837.00,
590051,SAKSOFT LTD ,B ,Q,150.90,154.90,146.00,152.30,152.20,144.50,100,4006,606136.00,
590056,SALONA COTSP,B ,Q,28.55,32.45,28.55,31.00,31.00,30.10,18,1363,43233.00,
590057,NORTHGATE TE,T ,Q,2.75,2.75,2.75,2.75,2.75,2.62,39,58690,161397.00,
590061,BRUSHMAN IND,T ,Q,0.60,0.60,0.60,0.60,0.60,0.58,17,60006,36003.00,
590062,ANDHRA SUGAR,B ,Q,99.00,104.00,99.00,101.50,101.50,97.30,108,13164,1334405.00,
590063,DUNCANS INDU,T ,Q,14.99,15.00,14.70,14.70,14.70,14.65,26,3900,58297.00,
590065,INDIA MOTOR ,B ,Q,739.50,741.00,712.25,715.50,713.00,739.00,40,715,525951.00,
590066,KCP LTD     ,B ,Q,70.40,74.65,70.20,72.60,72.60,69.85,895,103241,7540290.00,
590070,RADAAN MEDIA,B ,Q,0.96,0.97,0.96,0.97,0.97,0.95,5,6403,6207.00,
590071,SUNDARAM FIN,B ,Q,1544.25,1581.75,1520.00,1540.75,1540.75,1550.00,726,4064,6329217.00,
590072,SUNDARAM BRK,B ,Q,285.00,306.00,285.00,298.00,298.00,285.00,264,2617,777187.00,
590073,WHEELS INDIA,B ,Q,1303.00,1480.00,1303.00,1428.25,1428.25,1294.25,2500,22636,32183049.00,
590075,LAMBODHARA T,B ,Q,995.75,1017.00,935.00,941.50,941.50,987.75,1153,16210,15744989.00,
590078,MAITHAN ALL ,B ,Q,109.80,111.40,106.00,106.40,106.30,109.30,44,6645,715534.00,
590080,EASTERN GAS ,B ,Q,32.10,33.85,31.60,31.95,31.95,31.45,64,2870,91473.00,
590082,LOHIA SECURI,T ,Q,95.00,95.00,95.00,95.00,95.00,95.00,1,1,95.00,
590083,MAVENS BIO  ,B ,Q,0.61,0.61,0.60,0.60,0.60,0.59,9,13501,8165.00,
590084,KANCO ENTER ,B ,Q,1.98,1.98,1.98,1.98,1.98,1.89,4,3351,6634.00,
590086,ORISSA MINE ,B ,Q,2900.00,2970.00,2711.00,2743.00,2743.00,2877.50,1857,8796,25142584.00,
590087,ELLENBARRIE ,T ,Q,315.00,315.00,315.00,315.00,315.00,315.00,2,75,23625.00,
590088,ADINATH BIO ,B ,Q,0.38,0.39,0.37,0.39,0.39,0.38,68,681196,254958.00,
590090,SWAGRO      ,T ,Q,1.73,1.90,1.72,1.90,1.90,1.81,10,15861,28660.00,
590094,FARMAX IND  ,B ,Q,0.21,0.23,0.21,0.22,0.22,0.22,105,1819809,386378.00,
590095,GOLDBEES    ,E ,Q,2269.00,2269.00,2248.30,2253.55,2253.55,2269.79,650,1928,4360102.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.00,416,157233,157234294.00,
590097,KOTAKGOLDETF,E ,Q,224.69,224.69,222.50,222.54,222.50,224.69,39,786,175382.00,
590098,SBI GOLD ETS,E ,Q,2340.00,2352.99,2335.00,2341.18,2345.00,2331.04,110,529,1240469.00,
590099,QUANTUM GOLD,E ,Q,1147.95,1148.94,1142.00,1142.00,1142.00,1150.00,29,207,236851.00,
590101,UTI GOLD ETF,E ,Q,2260.00,2264.99,2247.00,2251.01,2253.00,2256.55,56,423,954758.00,
590103,NIFTY BEES  ,B ,Q,852.42,869.70,843.00,864.32,864.62,864.47,58,338,291660.00,
590104,JUNIOR BEES ,B ,Q,213.40,216.90,213.40,216.20,216.20,210.00,21,278,60152.00,
590106,BANK BEES   ,B ,Q,1916.00,1925.00,1901.00,1902.00,1902.00,1910.00,9,133,254107.00,
590107,KOTAK PSU BK,B ,Q,371.00,373.00,366.00,366.50,366.00,366.60,42,1453,537465.00,
590108,PSUBNK BEES ,B ,Q,405.00,415.00,394.00,399.20,402.00,398.20,22,146,58908.00,
590110,QUANTUM INDX,B ,Q,905.50,905.50,905.50,905.50,905.50,893.50,3,61,55235.00,
590111,VAISHNAVI   ,T ,Q,1.20,1.30,1.20,1.24,1.20,1.26,66,1242,1500.00,
590113,HNGSNG BEES ,E ,Q,2116.00,2349.00,2116.00,2349.00,2349.00,2340.00,2,16,35720.00,
590115,M50 ETF     ,B ,Q,81.55,81.60,81.55,81.60,81.60,84.00,2,83,6768.00,
590116,7SEAS TECH  ,B ,Q,10.45,10.50,10.45,10.50,10.50,10.00,11,544,5689.00,
590117,MAHAVEER INF,B ,Q,5.34,5.34,5.34,5.34,5.34,5.09,4,568,3033.00,
590120,PROVEST SER ,B ,Q,8.93,9.87,8.93,9.87,9.87,9.40,3,6700,62839.00,
590122,ASHIKACR    ,B ,Q,36.50,37.90,34.30,36.75,36.75,37.05,105,42112,1491184.00,
590126,GRADIENTE   ,T ,Q,1.64,1.64,1.64,1.64,1.64,1.57,19,26860,44050.00,
590128,SHREE TULSI ,B ,Q,9.95,10.00,9.50,9.94,10.00,10.00,3,107,1064.00,
590129,STAR DELTA  ,B ,Q,86.10,86.10,85.00,86.10,86.10,85.25,7,616,53015.00,
590130,KANCO TEA   ,B ,Q,164.00,167.00,161.10,162.40,161.30,162.60,40,3535,579318.00,
590133,GENERA AGRI ,B ,Q,4.85,5.24,4.85,5.24,5.24,4.83,9,10100,50935.00,
590134,MADRASFERT  ,B ,Q,15.50,15.50,14.05,14.74,14.74,14.40,51,6742,100772.00,
600114,TITANSL     ,A ,Q,330.00,330.00,330.00,330.00,330.00,324.00,2,4000,1320000.00,
600180,HDFC BANK LT,A ,Q,1291.00,1315.00,1291.00,1311.40,1312.00,1298.90,1025,532795,698235410.00,
600247,KOTAK BANK  ,A ,Q,695.00,706.00,693.00,700.30,706.00,700.55,191,1004487,703592941.00,
632187,INDUS IND BK,A ,Q,985.00,986.00,973.50,975.95,980.00,983.50,142,110959,108852456.00,
632461,PNBSL       ,A ,Q,161.05,164.00,161.05,163.00,163.00,159.05,221,634100,103348359.00,
632500,MARUTISUZUK ,A ,Q,4630.00,4692.55,4615.00,4677.40,4665.00,4661.10,541,316134,1475094790.00,
632522,PETRONET LNG,A ,Q,193.15,195.50,193.15,194.00,194.00,192.40,46,233910,45368880.00,
632659,IDFC        ,A ,Q,151.00,151.90,149.90,150.00,150.05,149.35,40,2155723,324734702.00,
632898,POWER GRID  ,A ,Q,143.00,143.75,142.55,143.50,143.00,142.85,414,1406402,201481570.00,
700087,MUKUND CRPS ,F ,P,5.28,5.28,5.26,5.26,5.26,5.25,2,70,369.00,
700102,SRRAYL ALKPS,F ,P,8.61,11.43,8.61,9.89,9.89,9.53,18,3260,34014.00,
715006,1599ILFS21  ,F ,P,14125.00,14125.00,14125.00,14125.00,14125.00,14100.00,1,100,1412500.00,
717502,JSW NCPS    ,F ,P,6.61,6.69,6.61,6.61,6.61,6.60,21,9488,62822.00,
717503,ZEE NCPS    ,F ,P,0.87,0.87,0.87,0.87,0.87,0.87,7,24152,21012.00,
912458,INDHOTELCCD ,F ,D,85.15,87.80,85.15,86.50,86.50,85.94,7,236,20279.00,
934783,LTFINNCDIII ,F ,D,1755.53,1755.53,1755.53,1755.53,1755.53,1765.00,2,18,31599.00,
934784,LTFINNCDIV  ,F ,D,1092.00,1092.00,1073.00,1087.00,1087.00,1085.00,22,612,659125.00,
934805,STF NCD5 RE ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1018.12,1,10,10300.00,
934811,STFNCD 1RES ,F ,D,1044.00,1044.00,1042.00,1043.25,1043.25,1049.00,11,266,277317.00,
934819,IIISLNCDIII2,F ,D,1048.10,1050.00,1048.10,1050.00,1050.00,1051.00,14,990,1039471.00,
934821,SCFNCD1RES  ,F ,D,1052.00,1052.00,1046.30,1046.30,1046.30,1047.59,3,111,116710.00,
934834,MFINNCD1F   ,F ,D,1138.97,1138.97,1114.11,1114.11,1114.11,1116.99,3,70,78733.00,
934837,RFLNCDO1C3  ,F ,D,1049.00,1050.00,1048.00,1049.50,1049.50,1046.18,9,223,234046.00,
934844,0MFL17      ,F ,D,1556.25,1570.00,1556.25,1570.00,1570.00,1570.01,6,221,346549.00,
934847,1050TCFS19  ,F ,D,1090.00,1095.00,1090.00,1094.99,1095.00,1085.00,3,100,109374.00,
